,Malware,Phishing,Exploits,Fraudlent Services,Unwanted Programs,Spammers,Unlabelled
201341,14,0,1,0,0,0,0
24642,55,4,0,0,241,0,0
22773,3097,348,28,169,413,0,0
8334,10,10,0,0,0,0,0
38949,103,4,5,0,0,0,0
38942,3,0,0,0,0,0,0
38941,1,0,0,0,0,0,0
33604,0,0,0,1,0,0,0
38944,6,0,0,0,0,0,0
31849,3,0,0,0,0,0,0
201525,60,0,2,309,0,0,0
8339,3,6,0,0,0,0,0
201520,3,0,0,1,0,0,0
34358,148,22,9,16,1,0,0
43569,2,0,0,0,0,0,0
43568,1,0,0,0,0,0,0
43567,29,0,1,0,1,1,0
31997,0,0,0,0,1,0,0
59457,2,0,0,0,0,0,0
43561,91,0,0,14,0,0,0
43560,75,0,3,2,0,0,0
16160,1608,0,0,0,0,0,0
51776,0,0,0,0,1,0,0
32632,1,0,0,0,0,0,0
51773,600,22,0,2,2,0,0
19310,4,0,0,0,0,0,0
51959,2,0,0,0,0,0,0
51779,1,0,0,0,0,0,0
8745,10,0,0,0,0,0,0
28103,4,0,0,0,0,0,0
19318,5283,1403,68,1680,35,25,0
17563,1,0,0,0,0,0,0
56747,1,0,0,0,0,0,0
56740,46,1,4,6,0,0,0
38496,9,0,0,0,0,0,0
34352,2,1,0,0,0,0,0
196962,20,33,0,0,13,0,0
196965,4,0,0,0,0,0,0
196966,13,0,0,0,0,0,0
34058,2,0,0,0,0,0,0
199296,3,0,0,0,0,0,0
15081,4,0,0,0,0,0,0
4565,77,1,1,2,0,0,0
21240,4,0,0,0,0,0,0
132714,3,0,0,9,0,0,0
34351,1,0,0,0,0,0,0
11670,4,0,0,0,0,0,0
19066,1680,386,32,508,29,0,0
40328,0,8,0,0,0,0,0
24916,1,3,0,0,0,0,0
44081,1,0,0,0,0,0,0
27932,5,2,0,0,0,0,0
9353,6,1,0,1,0,0,0
45194,94,0,0,0,0,0,0
27937,5,0,0,0,0,0,0
27934,1,0,0,0,0,0,0
134926,63,7,1,30,0,0,0
134929,2,0,0,0,0,0,0
134928,2,0,0,0,0,0,0
52794,4,0,0,0,0,0,0
17785,323,493,2,351,2,0,0
9351,7,0,0,0,0,0,0
52790,2,0,0,0,0,0,0
17781,1,1,0,0,0,0,0
25206,16,5,0,0,0,0,0
16787,1,0,0,0,0,0,0
198744,1,0,0,0,0,0,0
16780,44,0,10,0,0,0,0
33876,5,13,0,0,0,0,0
57334,2,0,0,2,0,0,0
39422,0,21,0,0,0,0,0
42968,6,0,0,0,0,0,0
6065,0,0,0,8,0,0,0
12097,0,0,1,0,0,0,0
6067,8,0,0,0,0,0,0
42748,4,0,0,0,0,0,0
12090,5,0,0,0,0,0,0
12093,5,2,0,0,0,0,0
42961,74,0,0,0,0,0,0
200129,6,0,0,0,0,0,0
28787,23,4,0,18,0,0,0
42964,5,4,0,0,2,0,0
42741,282,0,32,2,0,0,0
48479,2,0,0,0,0,0,0
203472,1,0,0,0,0,0,0
2607,452,2,0,0,0,0,0
20928,9,0,0,0,0,0,0
2601,24,0,0,4,0,0,0
48470,22,0,0,1,0,0,0
45775,26,0,0,0,0,0,0
20926,20,2,0,2,0,0,0
48475,9,0,0,0,0,0,0
41435,290,6,2,3,1,0,0
20923,1,0,0,0,0,0,0
10782,500,0,0,0,0,0,0
39728,188,16,3,0,2,0,0
39729,1845,257,43,441,13,0,0
10037,4,0,0,0,0,0,0
10036,308,3,0,0,0,0,0
10032,0,2,0,0,0,0,0
46696,7,1,0,8,0,0,0
32736,0,2,0,2,0,0,0
21690,2,0,0,0,0,0,0
198525,9,0,0,0,0,0,0
21692,1,0,0,0,0,0,0
7377,3,0,0,0,0,0,0
54538,4,3,0,0,0,0,0
12322,4730,147,71,61,27,4,0
20616,111,36,8,12,0,0,0
21245,1,0,0,0,0,0,0
12327,87,11,1,587,4,0,0
12324,2,0,0,0,0,0,0
263686,1,0,0,0,0,0,0
11921,32,10,0,0,0,0,0
33412,1,0,0,0,0,0,0
54825,7,0,0,0,0,0,0
11924,1731,0,0,0,0,0,0
11927,0,0,0,0,5,0,0
12333,9,0,2,0,0,0,0
30148,932,284,13,273,15,1,0
200590,0,2,0,0,0,0,0
59162,12,0,0,0,0,0,0
46691,0,0,0,0,4,0,0
30147,1,0,0,0,0,0,0
59165,1,0,0,0,0,0,0
30497,0,0,1,0,0,0,0
30496,1543,233,34,386,5,0,0
9032,0,1,0,0,0,0,0
53448,37,32,0,0,5,0,0
9031,34,1,2,259,6,0,0
7018,419,37,11,62,11,0,0
29097,162,8,2,25,2,0,0
7017,0,0,2,0,0,0,0
9038,33,0,1,0,0,0,0
9039,10,0,0,0,0,0,0
7012,8,6,0,0,8,0,0
20661,1,0,0,0,0,0,0
7011,2,0,0,0,0,0,0
49873,0,0,1,12,0,0,0
63358,2,0,0,0,0,0,0
21527,1,0,0,0,0,0,0
24006,9,4,2,0,0,0,0
49879,179,33,42,6,0,0,0
19200,0,1,0,0,0,0,0
55615,2,0,0,0,0,0,0
29895,1,0,0,0,0,0,0
29890,0,0,0,3,0,0,0
29836,2,0,0,0,0,0,0
19207,0,0,0,0,2,0,0
50239,11,0,0,0,0,0,0
50234,0,0,0,0,14,0,0
47873,47,0,0,0,0,0,0
47872,2,0,0,0,0,0,0
197765,0,4,0,0,0,0,0
197766,2,0,0,0,0,0,0
197769,3,0,0,0,0,0,0
264114,1,0,0,0,0,0,0
264440,1,0,0,0,0,0,0
264446,78,0,0,0,0,0,0
264112,1,0,0,0,0,0,0
264448,1,0,0,0,0,0,0
264118,1,0,0,0,0,0,0
40470,1,0,0,0,0,0,0
4364,1,2,0,0,0,0,0
40473,1,0,0,0,0,0,0
40475,1,0,0,0,0,0,0
22154,0,0,0,0,1,0,0
28279,2,0,0,0,0,0,0
62006,2,0,0,0,0,0,0
262848,3,0,0,0,0,0,0
62000,4,5,0,8,0,0,0
28270,86,0,0,0,0,1,0
28271,998,4,2,3,3,0,0
11071,73,5,0,9,0,0,0
42953,117,0,2,0,0,0,0
28276,2,0,0,0,0,0,0
8672,21,0,8,0,0,0,0
15975,57,0,0,0,0,0,0
8670,7,0,0,0,0,0,0
8677,2,5,0,0,0,0,0
30722,74,3,0,4,0,0,0
8675,87,1,0,0,1,0,0
38133,3,0,0,0,0,0,0
394541,24,35,0,0,0,0,0
34449,1,0,0,0,0,0,0
34170,5,0,0,0,0,0,0
38134,2,0,0,0,0,0,0
31452,7,0,0,0,0,0,0
35718,167,8,4,14,0,1,0
50494,1,0,0,7,0,0,0
35714,59,0,1,0,0,0,0
50499,20,4,2,0,0,0,0
50498,46,1,0,0,0,0,0
197350,2,0,0,0,0,0,0
23584,16,0,0,0,0,0,0
58641,66,24,0,2,0,0,0
200139,0,6,0,0,0,0,0
5739,26,0,0,0,0,0,0
5738,1,0,0,0,0,0,0
11311,16,0,5,0,0,0,0
27697,15,0,0,0,0,0,0
27696,2,0,0,0,0,0,0
27695,154,0,0,0,0,0,0
35357,1,0,0,0,0,0,0
55048,1,1,1,2,0,0,0
51011,4,0,0,0,0,0,0
55045,141,148,8,46,2,0,0
51545,12,0,0,0,0,0,0
51542,25,4,1,0,0,0,0
51543,1,0,0,0,0,0,0
27699,1717,18,2,10,0,0,0
51017,2,2,0,0,0,0,0
48331,50,0,0,0,0,0,0
25832,1,0,0,0,0,0,0
45250,0,39,0,0,0,0,0
61674,1,0,0,0,0,0,0
20915,8,0,0,0,0,0,0
33494,913,453,5,135,33,0,0
20446,4523,158,0,2,1464,0,0
48115,0,0,1,0,0,0,0
47123,16,0,1,4,0,0,0
42892,4,0,0,0,0,0,0
23367,32,5,2,1,0,0,0
262518,291,6,0,0,0,0,0
263086,1,0,0,0,0,0,0
20911,8,2,0,0,0,0,0
26312,0,0,0,0,2,0,0
28851,4,0,0,0,0,0,0
20910,624,32,7,2398,0,1,0
12525,0,0,0,0,4,0,0
12524,0,0,24,0,0,0,0
17899,6,0,0,0,0,0,0
15201,3685,1,9,0,0,0,0
8092,0,0,0,6,0,0,0
263083,1,0,0,0,0,0,0
48446,21,1,0,0,0,0,0
39264,4,0,0,0,0,0,0
39263,32,33,0,0,0,0,0
22180,0,0,0,1,0,0,0
263080,1,0,0,0,0,0,0
28306,3,0,0,0,0,0,0
50573,15,0,0,0,0,0,0
40156,4,3,0,1,0,0,0
42511,2,0,0,0,0,0,0
42510,3,0,0,0,0,0,0
42514,65,0,0,0,0,0,0
16578,8,2,0,38,0,0,0
201789,3,0,0,0,0,0,0
25853,36,6,0,6,0,0,0
201034,0,2,0,0,0,0,0
19782,28,10,0,0,0,0,0
14420,482,1,0,0,4,0,0
12668,41,2,1,0,0,0,0
6658,3,14,0,0,0,0,0
6653,1,0,0,0,0,0,0
200805,2,0,0,0,0,0,0
12660,101,2,0,0,0,0,0
6650,9,0,0,0,22,0,0
393277,2,0,1,0,0,0,0
56534,68,1,27,11,0,0,0
52892,1,0,0,0,0,0,0
35352,1,0,0,0,0,0,0
57118,1,0,0,0,0,0,0
264281,3,0,0,0,0,0,0
18915,2,2,0,2,0,0,0
63989,31,27,0,0,0,0,0
28309,1,0,0,0,0,0,0
61856,1,0,0,0,0,0,0
61854,2,0,0,0,0,0,0
21069,259,102,3,47,0,0,0
19873,61,5,0,129,0,0,0
21064,2,0,0,0,0,0,0
19871,511,112,19,597,42,1,0
6389,30,9,2,5,0,0,0
19877,3,0,0,0,0,0,0
19875,286,2,1,10,0,0,0
52091,648,0,0,1,0,0,0
52093,44,0,60,0,0,2,0
52092,0,3,0,0,0,0,0
31255,2,0,0,0,0,0,0
2381,2,0,0,0,0,0,0
43976,1,0,0,0,0,0,0
31257,8,0,0,0,0,0,0
60187,0,0,0,4,0,0,0
2386,4,6,1,0,5,0,0
26254,0,0,0,1,0,0,0
60188,1,0,0,0,0,0,0
198614,4,0,0,20,0,0,0
49604,46,15,5,44,0,0,0
42935,2,0,0,0,0,0,0
263405,3,0,0,0,0,0,0
49603,0,2,0,0,0,0,0
49609,0,2,0,0,0,0,0
37520,2,0,0,0,0,0,0
41690,0,0,0,0,12,0,0
21201,6,0,0,0,0,0,0
37525,0,6,0,0,0,0,0
133854,1,0,0,0,0,0,0
47902,69,0,0,0,0,0,0
134264,5,0,0,0,0,0,0
53145,3,0,0,0,0,0,0
53147,1,0,0,0,0,0,0
53140,0,2,0,0,0,0,0
199608,60,5,1,0,0,0,0
53142,33,0,0,4,0,0,0
53143,11,0,0,0,0,0,0
197205,0,2,0,0,4,0,0
43608,1,0,0,0,0,0,0
43609,1,0,0,0,0,0,0
49461,3671,4,0,2,0,0,0
49462,1,0,0,0,0,0,0
58170,1,0,0,0,0,0,0
49465,2,4,0,0,0,0,0
14037,4,0,1,12,0,0,0
49467,729,52,11,126,0,2,0
49468,0,2,0,0,0,0,0
49469,1079,0,7,16,0,0,0
17645,1,6,2,0,0,0,0
200669,2,0,0,0,0,0,0
197518,19,21,0,0,0,0,0
52637,2,0,0,0,0,0,0
52631,1,0,0,0,0,0,0
52630,1,0,0,0,0,0,0
17049,1,0,0,0,0,0,0
17048,24,2,0,1,0,0,0
3292,428,49,9,51,13,0,0
1901,12,1,0,0,0,0,0
203863,0,0,0,6,0,0,0
60721,247,14,0,12,0,0,0
263880,1,0,0,0,0,0,0
13209,86,0,2,0,0,0,0
60729,37,31,6,3,0,27,0
53857,6,0,0,0,27,0,0
57374,18,0,0,0,0,0,0
57372,18,0,0,0,0,0,0
53850,637,183,14,251,31,0,0
53851,1,0,0,0,0,0,0
36925,17,0,1,0,0,0,0
36436,17,0,0,0,0,0,0
36923,15,0,0,0,0,0,0
36430,1,0,0,0,2,0,0
57378,20,4,0,0,0,0,0
18209,203,1,0,0,0,0,0
18207,78,1,1,3,0,0,0
395082,1192,334,52,1166,9,10,0
18202,8,0,0,18,0,0,0
14782,2,0,0,0,6,0,0
14780,4,0,0,0,0,0,0
28711,3,0,0,0,0,0,0
20554,0,0,0,0,3,0,0
62769,56,0,0,0,56,0,0
20001,1751,12,28,17,10,0,0
45382,51,3,0,0,0,0,0
38726,1,1,0,0,0,0,0
20559,38,3,3,15,1,0,0
34879,12,0,0,0,9,0,0
15266,0,0,1,0,0,0,0
34876,2,0,0,0,0,0,0
34875,63,0,0,0,0,0,0
12810,2,4,0,0,0,0,0
198220,2,0,0,0,0,0,0
132882,2,0,0,0,0,0,0
132883,279,60,1,12,0,0,0
47467,0,2,0,0,0,0,0
203315,10,0,0,21,0,0,0
263645,1,0,0,0,0,0,0
15782,2,0,0,4,0,0,0
48730,101,0,0,0,0,0,0
48737,301,11,2,0,0,0,0
15785,5,2,0,0,0,0,0
15788,18,0,2,0,2,0,0
264586,2,0,0,0,0,0,0
264585,1,0,0,0,0,0,0
23029,0,6,0,6,0,0,0
41601,1,0,0,0,0,0,0
29405,440,66,0,11,11,0,0
57807,3,0,0,0,0,0,0
57800,2,18,2,0,0,0,0
264148,1,0,0,0,0,0,0
57809,93,0,0,0,0,0,0
27193,1,0,0,0,0,0,0
263678,13,0,0,0,0,0,0
263679,14,0,0,0,0,0,0
54627,0,1,0,0,0,0,0
133288,8,0,0,0,0,0,0
44388,44,6,4,0,0,0,0
44387,1698,5,4,216,1,2,0
34579,2,0,0,0,0,0,0
40805,1,0,0,8,0,0,0
132088,5,0,0,0,0,0,0
262988,1,0,0,0,0,0,0
2852,7,2,0,0,0,0,0
47602,198,4,7,0,0,0,0
262983,1,0,0,0,0,0,0
611,6,0,0,0,0,0,0
132085,20,0,0,0,0,0,0
44347,36,2,4,4,0,0,0
8798,18,0,0,0,0,0,0
34388,7,0,0,0,0,0,0
8248,8,0,1,0,0,0,0
8249,6,0,0,0,0,0,0
206360,243,0,0,3,0,0,0
30806,22,2,0,24,0,0,0
15566,2,0,0,0,0,0,0
8241,1,0,0,0,0,0,0
30802,18,0,0,2,0,0,0
201250,1,0,0,0,0,0,0
41599,2,0,0,0,0,0,0
263586,8,0,0,0,0,0,0
12459,21,0,0,0,0,0,0
39458,52,1,0,28,0,0,0
29667,19,0,1,0,0,0,0
29668,5,0,0,8,0,0,0
39451,314,56,3,240,12,0,0
395332,2,0,0,0,0,0,0
31609,18,0,0,0,0,0,0
31608,15,0,0,0,0,0,0
59628,3,0,0,0,0,0,0
31605,7,0,0,0,0,0,0
197088,27,0,0,0,0,0,0
8426,3451,2548,48,190,101,4,0
8427,163,0,0,2,0,0,0
34127,2,0,0,0,0,0,0
8422,219,10,0,0,5,0,0
34120,3,0,0,0,0,0,0
34123,2,3,0,0,2,0,0
5466,30,0,0,0,1,0,0
55186,6,0,0,0,0,0,0
55184,1,0,0,0,0,0,0
39184,186,0,0,0,0,0,0
9123,2364,420,64,757,7,3,0
39182,3,0,0,2,0,0,0
131755,13,5,0,2,0,0,0
9125,5402,46,3,4,0,0,0
35830,26,0,5,0,0,0,0
35383,0,2,0,0,0,0,0
9839,0,1,0,0,0,0,0
50004,21,17,1,0,0,0,0
50005,5,0,0,0,0,0,0
47645,3,0,0,0,0,0,0
9832,218,0,0,0,0,0,0
50009,15,0,0,0,0,0,0
9830,7,0,0,12,0,0,0
7594,2,0,0,0,0,0,0
9836,3,0,0,0,0,0,0
9834,3,0,0,0,0,0,0
7590,82,156,8,1,0,0,0
28697,0,0,1,0,0,0,0
23118,33,0,0,0,0,0,0
53047,0,0,4,0,0,0,0
22571,0,0,0,22,0,0,0
22573,18,0,0,0,0,0,0
22572,19,0,0,0,0,0,0
50929,1,0,0,0,0,0,0
22576,1175,75,95,207,30,13,0
203734,3,0,0,0,0,0,0
61440,1417,36,2,133,0,0,0
5033,194,4,1,35,69,0,0
52959,66,1,0,0,0,0,0
26405,0,0,0,8,2,0,0
26407,0,0,1,0,0,0,0
50434,0,0,1,0,2,0,0
52951,5,0,0,0,0,0,0
52955,1,0,0,0,0,0,0
24663,1,0,0,0,0,0,0
24662,43,0,3,1,0,0,0
24661,1,0,0,0,0,0,0
201325,0,0,0,4,0,0,0
50923,27,0,0,0,0,0,0
201328,94,0,0,0,0,0,0
4134,478846,141866,1427,2428,489,31,0
60405,2,0,0,0,0,0,0
4136,0,3,0,1,2,0,0
5692,5,0,0,0,0,0,0
5693,32,2,0,0,35,0,0
5690,11,0,1,0,0,0,0
3842,1300,153,39,543,21,2,0
3845,1,0,0,0,0,0,0
28135,2,0,0,0,0,0,0
262186,6,0,0,0,0,0,0
28139,5,0,0,0,0,0,0
38333,1,0,0,4,0,0,0
22799,3,2,0,0,0,0,0
38924,257,1,0,0,0,0,0
38927,21,0,1,0,4,0,0
38926,5,0,0,0,0,0,0
59623,3,0,0,0,0,0,0
22792,4,0,0,0,0,0,0
35524,1,0,1,0,0,0,0
35226,1,0,0,0,0,0,0
31863,1277,336,134,5524,15,0,0
35520,1,0,0,0,0,0,0
50867,0,0,0,0,2,0,0
17126,4,0,0,0,0,0,0
13329,2,0,0,6,0,0,0
56482,70,0,0,0,0,0,0
7276,56711,2744,7,3,320,0,0
51204,1,0,0,0,0,0,0
51975,99,0,0,368,0,0,0
16143,3,0,0,0,0,0,0
19662,134,13,3,0,0,0,0
16141,2,0,0,0,0,0,0
51202,2,0,0,0,0,0,0
56761,3,0,0,0,0,0,0
56766,1,0,0,0,0,0,0
52405,9,0,0,0,0,0,0
17232,6,0,0,0,1,0,0
17233,2,0,0,0,4,0,0
17547,187,45,12,23,0,0,0
13438,14,0,0,0,0,0,0
51382,1,0,0,0,0,0,0
4540,14,0,0,6,0,0,0
13432,0,0,2,0,0,0,0
13433,3,0,0,0,2,0,0
4544,16,0,0,8,5,0,0
262725,4,0,0,0,0,0,0
6639,2,0,0,0,0,0,0
262727,0,0,0,1,0,0,0
262721,1,0,0,0,0,0,0
11698,3,0,0,0,0,0,0
11699,1,0,0,0,0,0,0
11694,8,0,0,0,0,0,0
57583,2,0,0,0,0,0,0
262729,8,0,0,0,0,0,0
11693,2,0,0,0,0,0,0
11691,1,0,0,0,1,0,0
27310,316,63,0,7,1,0,0
24936,4,4,0,14,0,0,0
135055,1,0,0,0,0,0,0
24931,62,27,2,6,15,0,0
46400,0,0,0,2,0,0,0
2594,4,0,0,0,0,0,0
64435,5,12,0,0,0,0,0
64432,54,183,0,34,0,0,0
2591,14,3,0,16,0,0,0
45179,245,18,3,38,0,0,0
20630,2,0,0,0,0,0,0
45177,22,2,11,1,0,0,0
20632,113,3,1,0,0,0,0
134900,1,0,0,0,0,0,0
20634,11,0,0,0,3,0,0
64439,56,22,3,10,0,0,0
44997,0,0,0,4,0,0,0
201814,1191,0,0,0,0,0,0
25229,12349,208,52,221,13,9,0
25226,5,0,0,0,0,0,0
25227,1,0,0,0,0,0,0
25220,4,0,0,0,0,0,0
198721,13,0,0,0,0,0,0
42237,58,0,6,0,0,0,0
198725,4,0,0,0,0,0,0
198896,3,0,0,0,0,0,0
42232,68,0,0,0,0,0,0
198894,1,0,0,0,0,0,0
18177,31,0,0,0,0,0,0
42238,7,0,0,0,0,0,0
42239,73,0,0,0,0,1,0
196943,2,0,0,4,0,0,0
15924,144,0,1,6,0,0,0
199712,2,3,0,0,0,0,0
51964,2,0,0,0,0,0,0
196949,4,0,2,0,0,0,0
42727,1,0,0,0,0,0,0
45718,1,0,0,0,0,0,0
20949,3,1,0,0,0,0,0
199419,1,1,0,0,0,0,0
20940,4083724,272612,1076,30115,152676,0,0
45711,7,0,0,0,0,0,0
20946,6,0,0,0,0,0,0
203417,37,10,1,0,0,0,0
9583,48,1,0,0,1,0,0
10019,85,0,0,0,0,0,0
7352,3,0,0,0,0,0,0
9238,0,4,0,0,0,0,0
9584,131,19,2,11,2,1,0
10013,197,1,2,15,0,0,0
10010,317,1,3,46,7,0,0
9230,22,6,0,0,0,0,0
10015,4,0,0,54,1,0,0
328020,4,0,0,0,0,0,0
54805,0,1,0,0,0,0,0
33162,1,0,0,0,0,0,0
198093,1,2,0,0,0,0,0
198097,2,0,0,0,4,0,0
198096,10,0,0,0,0,0,0
198095,2,0,0,0,0,0,0
12348,2,0,0,0,5,0,0
13640,3,0,0,0,0,0,0
29035,2,0,0,0,0,0,0
12340,1,0,0,0,0,0,0
58102,0,6,0,0,0,0,0
12345,1566,0,0,0,0,0,0
12347,0,0,0,12,0,0,0
12346,6,0,0,0,0,0,0
134877,1,0,0,0,0,0,0
53464,0,0,0,3,0,0,0
20676,51,0,0,0,2,0,0
9050,923,13,16,37,0,0,0
9051,8,15,0,0,0,0,0
9052,0,0,0,0,8,0,0
21548,2,0,0,9,3,0,0
37269,5,0,0,0,0,0,0
49810,1,0,0,0,0,0,0
21547,12,0,4,0,0,0,0
49816,5,0,0,0,0,0,0
20677,0,0,0,0,2,0,0
20495,302,16,98,76,4,1,0
41453,0,0,1,0,0,0,0
13360,0,0,0,0,3,0,0
22894,11,4,3,0,0,0,0
200552,0,6,0,0,0,0,0
133544,9,2,0,0,0,0,0
44446,123,0,133,0,0,0,0
34584,1,0,0,0,0,0,0
29877,1,0,0,0,0,0,0
29870,1,0,0,0,0,0,0
29873,5929,1022,263,2772,108,7,0
48659,2,0,0,0,0,0,0
24323,46,4,0,0,0,0,0
24320,1,0,5,0,0,0,0
24321,0,2,1,0,0,0,0
24326,2,0,0,0,0,0,0
72,1,0,0,0,0,0,0
71,4,1,0,0,0,0,0
24328,2,0,0,0,0,0,0
61163,0,2,0,0,0,0,0
135753,1,0,0,0,0,0,0
197701,3,0,0,0,4,0,0
197706,1,0,0,0,0,0,0
264464,1,0,0,0,0,0,0
46977,0,0,3,0,2,0,0
264463,1,0,0,0,0,0,0
31290,8,0,0,0,0,0,0
31291,5,0,0,0,0,0,0
31293,4,0,0,0,0,0,0
4307,22,0,0,0,0,0,0
31298,5,0,0,0,0,0,0
263114,3,0,0,0,0,0,0
40495,6,1,0,0,1,0,0
263110,3,0,0,0,0,0,0
263441,0,0,0,4,0,0,0
263112,2,0,0,0,0,0,0
11051,55,27,5,2,22,0,0
14574,1,0,0,0,0,0,0
54113,7629,473,79,71,1395,0,0
18015,1,0,0,0,0,0,0
64235,12,0,0,2,0,0,0
24491,18,0,0,0,0,0,0
24492,6,0,0,0,0,0,0
18018,4,9,0,0,2,0,0
24496,8,0,19,7,0,0,0
38110,1,0,0,0,0,0,0
17849,54,0,0,0,0,0,0
62026,108,19,0,44,0,0,0
17845,9,2,0,0,0,0,0
17841,43,2,0,0,0,0,0
17840,104,0,0,0,0,0,0
43888,1,0,0,0,0,0,0
15998,0,0,0,0,10,0,0
64233,2,3,0,0,0,0,0
8654,11,0,0,6,0,0,0
61189,3,4,1,2,0,0,0
34467,1,0,0,0,0,0,0
29413,46,0,0,0,0,0,0
35739,0,0,0,0,1,0,0
50968,24,4,8,31,0,0,0
31478,21,0,1,0,0,0,0
24278,0,0,0,0,4,0,0
31475,2,0,0,0,0,0,0
35731,1,0,0,0,0,0,0
31477,111,39,1,9,4,0,0
50966,1,0,0,0,0,0,0
51561,5,0,0,8,0,0,0
51562,6,0,0,0,0,0,0
132142,10,7,1,0,0,0,0
23561,1,0,0,0,0,0,0
51569,23,0,0,0,0,0,0
23563,23,0,0,0,0,0,0
51904,2,0,0,4,0,0,0
27672,5,0,0,0,0,0,0
25813,0,3,0,0,0,0,0
262757,8,1,0,0,0,0,0
43918,33,0,0,0,0,0,0
263465,1,0,0,0,0,0,0
36905,8,0,0,0,0,0,0
262323,2,0,0,0,0,0,0
47148,8,0,4,0,0,0,0
1237,2,0,0,0,0,0,0
51696,143,50,4,15,0,0,0
24268,6,0,0,0,0,0,0
47143,87,7,0,40,0,0,0
51699,225,0,7,1,0,1,0
47145,15,0,1,0,0,0,0
262535,1,0,0,0,0,0,0
23307,1,1,0,0,0,0,0
12507,1,0,0,0,0,0,0
15226,5,0,0,0,0,0,0
15224,1536,0,0,0,7845,0,0
15228,1,0,0,0,0,0,0
206428,0,0,1,0,0,0,0
39242,0,2,0,0,0,0,0
49382,1,0,0,0,0,0,0
7430,273,2,0,0,0,0,0
39246,3,0,0,0,0,0,0
42652,31,15,0,21,371,0,0
39248,299,1,1,0,0,0,0
7438,1,0,0,0,0,0,0
16557,36,2,64,12,2,0,0
16552,1829,75,30,63,183,0,0
197956,1,0,0,0,0,0,0
12644,4,1,0,0,0,0,0
6677,32,12,0,0,0,0,0
4704,2,0,0,0,0,0,0
6671,14,0,0,0,0,0,0
54634,1,0,0,0,0,0,0
200865,5,0,0,0,0,0,0
16082,2,0,0,0,0,0,0
16083,22,9,0,8,24,0,0
16080,26,0,0,0,0,0,0
16081,5,0,0,0,0,0,0
42533,42,0,2,0,0,0,0
6678,1,0,0,2,0,0,0
42530,1,0,0,0,0,0,0
56515,5,0,0,0,0,0,0
56510,10,2,0,0,0,0,0
131149,8,17,0,0,4,0,0
50613,670,17,7,585,0,0,0
48926,5,0,0,0,0,0,0
50618,0,3,0,0,0,0,0
27717,2,0,0,0,0,0,0
16330,0,0,2,0,0,0,0
59744,1,0,0,0,0,0,0
19504,1,0,0,0,0,0,0
19853,2,1,2,0,0,0,0
63969,5,0,0,0,0,0,0
48924,47,3,0,0,0,0,0
45007,4,0,0,0,0,0,0
16338,15,0,3,0,0,0,0
16339,53,5,0,4,0,0,0
21048,6,0,0,0,0,0,0
63962,46,12,0,817,0,0,0
3855,8,0,0,0,0,0,0
44028,3,0,0,0,0,0,0
40440,52,0,0,0,0,0,0
48034,2,0,0,0,0,0,0
204203,1,0,0,0,0,0,0
199808,1,0,0,0,0,0,0
27866,24,0,0,0,0,0,0
42810,6,0,0,0,0,0,0
26230,17,0,3,0,0,0,0
17378,0,0,0,0,7,0,0
28241,12,0,0,0,0,0,0
135267,2,0,0,0,0,0,0
44532,0,2,0,0,2,0,0
42916,2,0,0,0,0,0,0
42396,146,0,1,0,0,0,0
28716,53,4,0,0,3,0,0
21228,26,0,0,1,0,0,0
21229,14,0,0,0,0,0,0
42399,3,0,1,0,0,0,0
42398,2,0,0,0,0,0,0
135269,1,0,0,0,0,0,0
134708,4,0,0,0,0,0,0
17687,0,6,0,0,0,0,0
3728,4,10,0,8,2,0,0
3720,1,1,0,0,0,0,0
3722,0,0,0,11,0,0,0
4686,3,0,2,0,3,0,0
10475,0,4,0,0,0,0,0
4685,41,3,0,4,0,2,0
4682,3,0,0,0,0,0,0
4935,5,0,5,0,0,0,0
13591,33,1,0,0,0,0,0
204149,1,0,0,0,0,0,0
393929,1,0,0,0,0,0,0
45544,1115,162,10,60,4,2,0
45543,272,0,0,6,0,0,0
41843,9,0,1,0,0,0,0
134243,2245,130,176,85,4,0,0
53122,9,0,0,0,0,0,0
59371,40,5,5,0,0,3,0
2108,7,0,0,4,0,0,0
43628,0,0,0,0,4,0,0
53127,1,0,0,0,0,0,0
53125,1,0,0,0,0,0,0
43627,2,0,0,0,0,0,0
2107,52,55,2,2,0,0,0
43621,4,0,0,0,0,0,0
197572,178,0,1,0,0,0,0
58116,5,0,1,0,2,0,0
58117,1,0,0,0,0,0,0
200688,1,0,0,0,0,0,0
57286,92,26,3,16,0,2,0
58118,2,0,0,0,0,0,0
49485,23,4,0,12,0,0,0
59374,139,12,0,8,0,0,0
20797,5,0,0,0,0,0,0
20796,22,0,0,0,0,0,0
20795,0,0,0,6,0,0,0
20794,1,0,0,4,0,0,0
20792,8,0,0,0,0,0,0
20791,0,0,0,0,2,0,0
62567,181,18,1,72,3,0,0
62563,0,10,0,0,0,0,0
203888,2,0,0,0,0,0,0
60705,1,0,0,0,0,0,0
60706,1,0,0,0,0,0,0
60707,1,0,0,0,0,0,0
14153,0,1,0,0,3,0,0
10489,1,0,0,0,0,0,0
10480,18,0,0,0,0,0,0
10481,1385,110,40,12,4,0,0
57396,7,0,0,0,0,0,0
57390,10,0,0,0,0,1,0
57393,0,0,1,0,0,0,0
57392,4,0,0,0,0,0,0
135222,19,11,0,4,0,0,0
